x,y,z,time,fragment_id
0.0787,3.5067,9.1894,1604633981395,213
-0.3078,3.4688,9.2436,1604633981536,213
0.0497,3.8478,8.6794,1604633981555,213
-0.3173,3.9463,9.1513,1604633981575,213
-0.6707,3.7465,9.9188,1604633981595,213
-0.6321,3.7841,8.6416,1604633981755,213
-0.1747,3.8446,8.9168,1604633981775,213
-0.247,3.6891,8.7406,1604633981795,213
-0.1578,3.4794,9.3427,1604633981815,213
-0.185,3.3175,9.6826,1604633981836,213
-0.3495,3.4962,9.5634,1604633982056,213
-0.2067,3.8794,9.4589,1604633982075,213
-0.6815,3.9193,9.5864,1604633982095,213
-0.814,3.8569,9.4805,1604633982275,213
-0.7398,4.2583,9.6824,1604633982295,213
-0.732,4.2249,9.7065,1604633982315,213
-0.7745,4.0548,9.8229,1604633982336,213
0.0709,3.0778,9.1755,1604633982636,213
0.2504,3.3441,8.7356,1604633982655,213
0.2733,3.4899,9.629,1604633982675,213
-0.3208,3.5826,10.173,1604633982695,213
0.6041,3.1463,9.1085,1604633982895,213
0.5695,2.9322,9.1625,1604633982916,213
0.6646,2.6908,9.3758,1604633982935,213
0.4568,4.2845,9.1822,1604540688381,214
0.6945,4.1306,9.0911,1604540688400,214
0.7399,4.0435,8.643,1604540688420,214
0.7651,4.1892,8.3491,1604540688440,214
-1.7596,5.0676,9.1463,1604540688780,214
-1.4913,5.1993,9.0187,1604540688800,214
0.0416,4.1232,8.6754,1604540689220,214
-0.1405,4.2295,8.9719,1604540689240,214
-0.858,4.3659,8.9222,1604540689440,214
-0.7068,4.3003,9.218,1604540689461,214
0.1031,3.7143,9.4467,1604540689680,214
-0.2974,3.9051,9.4673,1604540689700,214
0.0012,3.8864,9.267,1604540689720,214
0.3331,3.5687,8.9008,1604540689740,214
-0.4787,4.1464,9.355,1604540689980,214
-0.1118,4.1193,9.2377,1604540690000,214
-0.7019,4.7211,9.3898,1604540690181,214
-0.4923,4.3698,9.2469,1604540690200,214
0.439,3.604,9.2227,1604540690501,214
0.3012,3.8169,9.5449,1604540690520,214
0.438,3.478,9.3073,1604540690761,214
0.6369,3.3826,9.5725,1604540690781,214
0.7059,3.2775,9.673,1604540690800,214
0.7512,3.803,9.2081,1604629064670,215
0.7747,4.0926,8.7686,1604629064690,215
-1.3421,4.3793,7.7912,1604629065010,215
-1.1731,4.6506,8.951,1604629065030,215
-1.0799,4.6014,9.1867,1604629065050,215
0.02,3.8763,8.8325,1604629065371,215
-0.1356,3.7597,9.2172,1604629065390,215
-0.3431,3.6852,9.9799,1604629065411,215
-0.1639,3.3017,9.5802,1604629065430,215
-0.3739,3.5368,9.1381,1604629065590,215
-0.5799,3.9938,9.3483,1604629065610,215
-0.6893,3.6259,10.2982,1604629065630,215
-0.5344,3.4697,10.2231,1604629065651,215
-0.1357,3.4864,9.1259,1604629065811,215
-0.6789,3.6475,9.3441,1604629065830,215
-0.4933,3.4449,9.6414,1604629065850,215
-0.1223,3.2481,9.4608,1604629065870,215
-0.517,3.4172,9.3472,1604629066110,215
-0.898,3.5713,9.7658,1604629066131,215
-0.4,3.8551,9.766,1604629066150,215
-1.4312,4.2449,7.9027,1604629066311,215
-0.831,4.6672,9.0603,1604629066330,215
-0.8761,4.3039,9.3762,1604629066350,215
0.1293,2.6681,9.854,1604629066610,215
0.2412,3.048,9.0999,1604629066630,215
0.264,3.276,9.6542,1604629066651,215
-0.3247,3.3937,10.4107,1604629066670,215
0.2411,3.0047,9.0505,1604629066930,215
0.4548,3.0098,9.3293,1604629066950,215
0.7039,2.8131,9.4258,1604629066971,215
0.5293,4.9857,8.1748,1604479930177,216
0.4295,4.8595,8.2642,1604479930198,216
0.2714,4.8415,8.3435,1604479930218,216
0.3816,4.8898,8.5932,1604479930237,216
0.8532,4.6824,8.1881,1604479930257,216
-1.1972,5.3182,8.8865,1604479930558,216
-1.4248,5.708,8.5715,1604479930578,216
0.0695,4.393,8.5647,1604479930958,216
-0.2592,4.45,8.38,1604479930978,216
-0.1539,4.313,8.8681,1604479930998,216
0.5131,3.926,8.7024,1604479931018,216
-0.7061,4.3898,8.9248,1604479931198,216
-0.8021,4.8244,8.6639,1604479931218,216
-0.6624,4.551,9.1903,1604479931238,216
-0.303,4.283,8.9961,1604479931418,216
-0.8365,4.4274,9.1152,1604479931437,216
-0.4508,4.1921,9.3098,1604479931457,216
-1.1103,4.6271,9.4649,1604479931698,216
-0.6901,4.7785,9.1334,1604479931718,216
-0.6941,4.9525,8.9524,1604479931737,216
-1.1219,5.0254,7.6613,1604479931898,216
-1.3993,6.2234,7.9588,1604479931917,216
-1.5198,5.6563,8.9347,1604479931938,216
0.2539,2.9673,9.9036,1604479932197,216
0.1428,3.6151,9.1021,1604479932218,216
-0.1142,4.4057,9.1104,1604479932237,216
0.0785,3.957,9.4896,1604479932257,216
0.4373,3.4852,9.3624,1604479932437,216
0.7451,3.0071,9.7243,1604479932458,216
0.6172,3.0165,10.1801,1604479932478,216
1.0861,3.7609,9.2132,1604637756041,217
1.0474,3.5846,9.3185,1604637756062,217
1.2442,3.8716,9.2589,1604637756082,217
0.8616,3.8501,8.8778,1604637756102,217
-0.153,3.4794,10.0973,1604637756302,217
-0.212,4.1801,10.2437,1604637756322,217
-0.1295,4.1333,10.0178,1604637756342,217
0.4805,3.3786,9.3735,1604637756701,217
0.4096,3.3574,9.6722,1604637756721,217
0.5879,3.2871,9.2238,1604637756742,217
0.3494,3.272,9.13,1604637756902,217
0.6231,3.3739,9.3136,1604637756922,217
0.3164,3.4738,9.6688,1604637756942,217
0.1332,3.2861,9.9312,1604637756962,217
0.2004,3.608,9.2381,1604637757102,217
0.431,3.3653,9.2223,1604637757122,217
0.4858,3.2218,9.07,1604637757142,217
0.3576,3.1388,9.3257,1604637757161,217
0.1237,3.3838,9.6544,1604637757382,217
0.0508,3.5957,9.5887,1604637757402,217
0.4035,3.5218,9.2781,1604637757422,217
0.341,3.4944,9.5791,1604637757441,217
-0.4792,3.7922,9.4493,1604637757602,217
-0.2152,4.2818,9.6135,1604637757622,217
0.013,3.7717,9.994,1604637757641,217
0.5086,2.9019,9.2589,1604637757882,217
0.7314,3.3288,9.1661,1604637757902,217
0.534,3.3731,10.7187,1604637757922,217
0.6546,3.1265,9.7822,1604637758122,217
0.8281,3.0021,9.9065,1604637758141,217
0.9593,2.7628,9.9409,1604637758162,217
1.1866,4.6098,8.6067,1604637640281,218
1.1153,4.5816,8.9714,1604637640301,218
0.9587,4.7687,8.9324,1604637640321,218
1.1313,4.6328,8.3125,1604637640342,218
-0.492,5.1093,7.8688,1604637640522,218
-0.4454,5.0185,8.581,1604637640542,218
-0.2458,5.0362,9.2757,1604637640561,218
0.3352,4.1507,9.0295,1604637640901,218
0.3041,4.0584,9.2956,1604637640921,218
0.4772,4.0053,9.3104,1604637640942,218
0.5212,3.8273,9.1045,1604637640962,218
0.0199,4.1267,9.145,1604637641062,218
-0.15,4.3382,9.2295,1604637641082,218
0.1725,4.0312,9.3317,1604637641102,218
0.5163,3.9969,9.3303,1604637641261,218
0.362,4.0637,9.2959,1604637641282,218
0.427,3.8454,9.3299,1604637641301,218
0.0285,4.0489,9.2404,1604637641501,218
0.071,4.4025,8.7358,1604637641522,218
0.4006,4.2244,8.8212,1604637641542,218
0.3658,4.1971,9.2119,1604637641561,218
-0.2676,4.4591,8.5045,1604637641682,218
-0.1056,4.3659,9.4016,1604637641702,218
-0.0878,4.6441,9.4585,1604637641722,218
-0.2287,4.3885,9.5614,1604637641741,218
0.6603,3.3982,9.0455,1604637641982,218
0.7578,3.6829,8.6121,1604637642002,218
0.7373,3.6629,9.6132,1604637642022,218
0.5468,3.832,9.8965,1604637642041,218
0.6758,3.4811,9.2555,1604637642162,218
0.9196,3.2563,9.4632,1604637642182,218
1.4838,2.9394,9.0766,1604637642202,218
1.7009,2.528,9.0849,1604637642221,218
-0.2786,3.665,8.921,1604634019415,219
-0.1278,3.588,9.2073,1604634019435,219
0.1078,3.6128,9.2852,1604634019456,219
-0.1245,3.5886,9.5352,1604634019476,219
-0.7054,4.0833,9.4902,1604634019775,219
-0.5139,3.9639,9.9245,1604634019795,219
-0.6918,4.2585,9.8258,1604634019815,219
-0.9072,4.1067,9.512,1604634019836,219
-0.014,3.5417,9.1479,1604634020175,219
-0.0036,3.4192,8.9052,1604634020196,219
-0.2568,3.3132,8.8252,1604634020316,219
-0.039,3.2293,9.5239,1604634020335,219
-0.0195,3.6196,9.9772,1604634020355,219
-0.3942,3.5717,10.4781,1604634020376,219
-0.0978,3.3132,9.613,1604634020555,219
0.0449,3.3244,9.3405,1604634020575,219
0.1464,3.2293,9.6141,1604634020595,219
0.2266,3.2376,9.329,1604634020616,219
-0.2055,3.4086,9.6986,1604634020816,219
0.078,3.5801,9.5713,1604634020835,219
-0.1582,3.539,9.7721,1604634020855,219
-0.677,4.1882,9.3032,1604634021015,219
-0.4879,3.6806,9.7379,1604634021035,219
0.1772,3.0053,9.3232,1604634021335,219
0.3159,3.0431,9.0229,1604634021355,219
0.0989,3.3809,9.9672,1604634021375,219
0.1972,3.0141,9.5202,1604634021595,219
0.4387,2.9341,9.2114,1604634021615,219
0.6534,2.8564,9.4444,1604634021635,219
0.6515,2.6621,9.1972,1604634021655,219
-0.7224,10.1192,0.6863,1604540930020,220
-0.7224,10.1192,0.6863,1604540930020,220
-0.7224,10.1192,0.6863,1604540930020,220
-0.7224,10.1192,0.6863,1604540930020,220
-0.4107,9.7984,0.1662,1604540930360,220
-0.6211,9.9478,0.3392,1604540930380,220
-1.0308,9.9021,-1.6318,1604540930541,220
-1.1305,10.3531,-0.6245,1604540930560,220
-1.3388,10.5266,-0.1337,1604540930580,220
-1.1299,10.3895,0.1489,1604540930600,220
0.06,9.6083,0.7441,1604540930880,220
-0.3141,10.0071,0.8082,1604540930900,220
0.0301,10.0174,1.1889,1604540930920,220
-1.0223,10.0242,-1.0654,1604540931280,220
-0.7114,9.8524,-0.0511,1604540931300,220
-0.4268,9.7458,-0.1036,1604540931320,220
-0.9222,9.7186,-0.9324,1604540932441,220
-1.1946,10.2941,-0.0748,1604540932460,220
-1.1225,10.2434,0.3196,1604540932480,220
-0.6245,9.8265,-0.6108,1604540936040,220
-0.9638,10.203,-0.3535,1604540936060,220
-0.8909,10.1769,0.1555,1604540936080,220
-0.9387,9.6648,-1.0963,1604540936400,220
-1.1162,9.9074,-0.4702,1604540936420,220
-1.2039,10.0787,-0.5397,1604540936440,220
-0.9953,10.1738,-0.3517,1604540936460,220
-1.1688,10.2053,-0.3771,1604540936480,220
-2.0987,10.454,-1.6456,1604540936980,220
-1.8529,10.7972,-1.0297,1604540937000,220
-1.8214,10.5032,-0.1331,1604540937020,220
-0.69,9.9638,-0.6513,1604540937340,220
-0.6469,10.1942,-0.3609,1604540937360,220
-0.9187,10.2325,0.3117,1604540937381,220
-0.6152,10.032,0.621,1604540937400,220
-0.9899,10.1709,-1.3109,1604540937621,220
-1.3082,10.3887,-1.3349,1604540937640,220
-1.221,10.029,-0.3265,1604540937660,220
-0.4527,9.8381,0.7253,1604540937980,220
-0.3987,10.0503,0.1114,1604540938000,220
-0.309,9.908,-0.1095,1604540938020,220
-1.2861,9.9617,-1.6593,1604540938200,220
-1.3355,10.5523,-0.8421,1604540938220,220
-1.2548,10.4356,-0.4485,1604540938240,220
-0.9596,10.3077,0.1371,1604540938260,220
0.0539,9.4743,0.0109,1604540938540,220
-0.2536,9.9436,-0.2653,1604540938561,220
-0.0125,9.9437,0.7967,1604540938580,220
0.195,9.819,1.2008,1604540938600,220
-1.3478,10.1921,-1.5938,1604540938940,220
-1.1739,10.1658,0.139,1604540938960,220
-0.3836,9.7999,0.2568,1604540938980,220
1.1839,2.2996,8.3631,1604480795797,221
1.1263,2.1196,9.1549,1604480795817,221
1.0012,2.4493,9.3802,1604480795838,221
1.4218,2.1439,9.5485,1604480795858,221
0.0659,2.5122,9.3063,1604480796158,221
-0.1923,2.5363,10.2907,1604480796177,221
-0.5436,2.8498,10.1831,1604480796198,221
0.0099,2.952,10.4503,1604480796558,221
-0.744,3.0133,9.9232,1604480796578,221
-0.3004,2.9227,9.3086,1604480796598,221
-1.3361,2.1958,8.9498,1604480797238,221
-2.0568,2.6305,9.6032,1604480797258,221
-1.9592,2.6878,9.8533,1604480797278,221
-1.1624,2.7048,8.2555,1604480797577,221
-1.1361,2.8882,9.0693,1604480797597,221
-1.405,2.7027,9.6131,1604480797618,221
-1.1145,2.4321,10.0696,1604480797637,221
-0.5728,2.4253,9.3005,1604480797658,221
-0.0397,2.312,8.9422,1604480798377,221
-0.2002,2.7343,9.2162,1604480798398,221
0.1112,2.6474,9.3753,1604480798417,221
0.0595,2.396,9.8999,1604480798437,221
-1.3613,3.8687,8.676,1604480798618,221
-0.8795,3.338,9.2535,1604480798637,221
-0.3269,2.4142,9.7962,1604480798898,221
-0.5688,2.67,9.691,1604480798918,221
-0.4585,2.6688,9.9838,1604480798937,221
-0.0245,2.3876,10.6303,1604480798958,221
-0.291,2.4445,8.7453,1604480799178,221
-0.6757,2.3587,10.2509,1604480799198,221
-0.0024,1.6422,10.5449,1604480799217,221
1.0058,2.7426,9.3066,1604541366035,222
0.8182,2.9072,8.7794,1604541366055,222
0.7635,2.965,8.42,1604541366075,222
1.082,2.8562,8.8145,1604541366095,222
1.459,2.706,9.3134,1604541366116,222
-1.7334,3.678,8.9748,1604541366396,222
-1.7016,3.6436,9.3046,1604541366415,222
-1.2615,3.6818,9.2556,1604541366435,222
-0.0016,3.1481,8.9307,1604541367015,222
-0.1713,3.037,8.9016,1604541367036,222
-0.3985,2.8537,9.4871,1604541367055,222
-0.2667,2.2721,9.3751,1604541367075,222
-1.6309,2.7838,9.6829,1604541367275,222
-1.2743,3.0024,9.5452,1604541367296,222
-1.3777,3.1788,9.2635,1604541367315,222
-1.0884,2.8393,9.8903,1604541367335,222
-0.9737,2.9429,8.8756,1604541367636,222
-1.3207,3.0282,8.4161,1604541367655,222
-1.116,2.5286,8.8432,1604541367675,222
-0.7253,2.5058,9.2322,1604541367696,222
-1.5295,2.6882,9.8473,1604541368115,222
-1.4036,2.9707,9.1978,1604541368135,222
-1.1121,2.7804,9.1809,1604541368155,222
-3.2325,3.8889,8.3394,1604541368335,222
-2.1596,4.0142,8.8377,1604541368355,222
-1.8722,3.0173,9.2679,1604541368375,222
-1.0876,2.6635,9.2258,1604541368655,222
-0.6241,2.5412,9.2037,1604541368676,222
-0.5761,2.9996,9.3991,1604541369035,222
-0.2857,2.8378,9.3547,1604541369055,222
0.6628,4.6872,9.0638,1604480486278,223
0.7415,4.6786,8.9968,1604480486298,223
-1.3288,5.6369,8.9761,1604480486578,223
-0.8882,5.2842,8.9065,1604480486598,223
0.0289,4.5562,8.8141,1604480486977,223
-0.3491,4.5682,8.9993,1604480486998,223
-0.3722,4.5331,8.9369,1604480487018,223
-0.8343,4.4535,8.4826,1604480487218,223
-0.5955,4.4576,9.5889,1604480487238,223
-0.7667,4.7789,9.5869,1604480487258,223
-0.3824,4.299,9.5528,1604480487278,223
-0.0636,3.9743,9.137,1604480487458,223
-0.8135,4.4387,9.0967,1604480487478,223
-0.433,4.46,9.1945,1604480487498,223
-0.4747,3.9669,9.1333,1604480487517,223
-0.7055,4.4634,9.2299,1604480487757,223
-0.4879,4.6104,9.1508,1604480487778,223
-0.4874,4.5479,9.5307,1604480487798,223
-0.779,4.9225,8.9921,1604480487957,223
-0.6388,4.5744,9.0754,1604480487978,223
0.3097,3.5302,9.5251,1604480488258,223
0.3183,3.6731,9.7881,1604480488278,223
-0.2895,3.8971,7.9184,1604480488438,223
0.3932,3.4157,9.0305,1604480488458,223
0.7487,3.1181,9.735,1604480488478,223
0.9129,2.9724,10.0799,1604480488498,223
-0.1224,3.2373,9.1847,1604634064855,224
-0.1726,3.4481,9.2781,1604634064875,224
-0.0686,3.3905,9.7667,1604634064895,224
0.0363,3.173,9.9171,1604634064915,224
-0.0331,3.1894,9.2862,1604634064935,224
-0.7562,4.0253,9.8666,1604634065195,224
-0.6178,4.0192,9.658,1604634065216,224
-0.7635,3.8595,9.8154,1604634065235,224
0.2179,3.2636,9.2509,1604634065615,224
0.236,3.4137,9.3289,1604634065635,224
0.3462,3.3249,9.4045,1604634065655,224
0.5156,3.3144,9.2904,1604634065676,224
-0.032,3.2468,9.4262,1604634065795,224
-0.0073,3.5812,9.5183,1604634065816,224
-0.0075,3.48,10.0031,1604634065835,224
-0.1166,3.383,9.801,1604634066035,224
0.1593,3.414,8.9948,1604634066055,224
0.1713,3.2934,8.9904,1604634066075,224
-0.1175,3.5466,9.2277,1604634066095,224
-0.2235,3.1232,9.5227,1604634066275,224
-0.1857,3.7793,9.5882,1604634066295,224
-0.593,4.0016,10.1752,1604634066315,224
-0.2575,3.9035,9.1826,1604634066495,224
-0.5925,3.8147,10.195,1604634066515,224
0.2017,3.1724,9.1193,1604634066795,224
0.4952,3.2442,8.9272,1604634066815,224
0.0435,3.4285,10.1963,1604634066835,224
0.2446,2.8377,9.3206,1604634067075,224
0.5572,2.8286,9.1768,1604634067095,224
1.1525,2.0952,9.1116,1604634067115,224
1.0639,4.0922,8.592,1604637671901,225
1.0643,3.9374,8.9279,1604637671921,225
1.0648,3.9001,8.9149,1604637671941,225
1.0558,3.981,8.9093,1604637671962,225
-0.2786,4.2306,9.6348,1604637672182,225
-0.2845,4.3282,9.3969,1604637672201,225
0.6193,3.4187,9.6456,1604637672542,225
0.4367,3.4385,9.4118,1604637672562,225
0.5447,3.3329,9.1325,1604637672582,225
0.6413,3.4615,8.9487,1604637672601,225
0.1721,3.4457,9.1127,1604637672701,225
0.4132,3.6021,9.3062,1604637672721,225
0.4177,3.3433,9.7632,1604637672741,225
0.1406,3.5458,9.5991,1604637672942,225
0.1569,3.2892,9.4645,1604637672962,225
0.3763,3.2555,9.4386,1604637672982,225
-0.3332,3.6789,9.9814,1604637673182,225
0.0804,3.7658,9.5009,1604637673201,225
-0.6508,3.7918,8.3821,1604637673341,225
-0.3435,3.8277,9.4134,1604637673361,225
-0.3341,4.2303,9.5485,1604637673381,225
0.0468,3.5632,9.7231,1604637673402,225
0.4465,3.0411,9.0443,1604637673622,225
0.5257,3.274,8.777,1604637673641,225
0.2753,3.2881,10.0519,1604637673661,225
0.3523,3.1427,9.2331,1604637673801,225
0.7475,2.7899,9.2721,1604637673821,225
1.0585,2.4943,9.2117,1604637673842,225
0.1657,4.8928,8.2006,1604629219390,226
-0.186,4.9468,8.4481,1604629219411,226
-0.3896,5.1817,8.6527,1604629219430,226
-0.0586,4.7687,8.3817,1604629219450,226
-1.1871,4.6753,8.1445,1604629219730,226
-1.4101,5.2763,8.3598,1604629219750,226
-1.4631,5.7684,8.6088,1604629219770,226
-1.375,5.1007,8.2584,1604629219790,226
-0.3751,4.2093,8.4912,1604629220231,226
-0.5803,4.5806,9.5011,1604629220250,226
-0.0583,3.8142,9.2252,1604629220270,226
-1.3308,4.2203,8.7446,1604629220350,226
-0.9518,4.2439,9.0087,1604629220371,226
-0.8381,4.3404,9.0224,1604629220391,226
-1.0036,4.8126,9.1012,1604629220411,226
-0.1302,3.8573,9.456,1604629220650,226
-0.4682,3.9718,9.4678,1604629220670,226
-0.4039,3.9991,9.3073,1604629220690,226
-0.2066,3.7058,8.9763,1604629220710,226
-0.8302,4.2125,9.29,1604629220910,226
-0.9081,4.1757,9.6702,1604629220930,226
-0.6761,4.4996,9.42,1604629220950,226
-0.6623,4.2124,9.6261,1604629220971,226
-1.5947,4.5509,8.2211,1604629221151,226
-1.5505,4.6701,9.2797,1604629221171,226
-1.6134,4.7749,9.5137,1604629221190,226
-0.2782,2.938,9.693,1604629221491,226
-0.2336,3.8179,9.1325,1604629221510,226
-0.1156,3.6643,9.8373,1604629221530,226
0.0817,3.5454,10.0019,1604629221550,226
0.3684,3.3864,9.399,1604629221810,226
0.0978,3.3547,9.2514,1604629221830,226
0.2175,3.2809,9.7357,1604629221850,226
0.588,2.927,9.5438,1604629221870,226
0.3257,5.1518,8.4122,1604479889337,227
0.1939,5.1211,8.6805,1604479889357,227
0.3263,5.1115,8.6773,1604479889378,227
0.4529,5.2135,8.3831,1604479889398,227
-1.345,4.9615,8.683,1604479889778,227
-1.3298,5.8836,8.5781,1604479889798,227
-1.2302,5.4708,8.3066,1604479889818,227
-0.3624,4.5099,8.7181,1604479890258,227
-0.5484,4.5571,8.9022,1604479890278,227
-0.5555,4.3962,9.3113,1604479890298,227
-0.2109,4.273,8.9447,1604479890318,227
-1.0724,4.0827,8.6785,1604479890478,227
-1.13,4.7504,8.8131,1604479890497,227
-0.9295,4.5846,9.3755,1604479890517,227
-0.7379,4.2536,8.8231,1604479890738,227
-0.8813,4.1836,8.9687,1604479890757,227
-0.2898,3.8738,8.7518,1604479890778,227
-0.4949,4.3389,8.7419,1604479891017,227
-0.4252,4.2654,9.254,1604479891038,227
-0.8844,4.2321,8.6532,1604479891217,227
-0.8479,5.1046,9.0086,1604479891238,227
-1.2911,4.9956,9.4271,1604479891257,227
-0.2856,3.4589,9.266,1604479891538,227
-0.6152,4.2186,8.8858,1604479891557,227
-0.3766,4.1346,9.7779,1604479891578,227
0.3422,3.4914,9.849,1604479891797,227
0.3647,3.0174,9.8833,1604479891817,227
0.4582,3.1142,9.5423,1604479891838,227
-0.3537,3.4808,8.9393,1604480732198,228
-0.3954,3.4106,8.8875,1604480732217,228
-0.435,3.3514,9.0107,1604480732238,228
-0.4946,3.3678,9.2383,1604480732258,228
-0.3288,3.3654,8.9555,1604480732277,228
-2.1556,3.8888,8.1363,1604480732558,228
-2.1349,3.7109,9.3611,1604480732578,228
-2.1611,3.824,9.7064,1604480732598,228
-0.7258,3.1731,9.3846,1604480733097,228
-1.1973,2.9489,9.2762,1604480733118,228
-1.0922,3.0379,9.9812,1604480733138,228
-0.163,2.4438,9.3696,1604480733158,228
-1.8232,3.2016,8.9914,1604480733378,228
-1.3349,2.911,9.5273,1604480733398,228
-1.479,3.1904,9.6323,1604480733418,228
-1.4244,2.8935,10.2286,1604480733438,228
-1.2521,2.9583,9.1343,1604480733697,228
-1.7637,3.0429,9.629,1604480733717,228
-1.6418,3.0659,10.046,1604480733737,228
-1.2712,2.6607,9.6951,1604480733758,228
-1.8824,3.1018,10.0482,1604480734138,228
-1.8204,3.2834,9.7332,1604480734158,228
-1.7104,3.207,9.6165,1604480734178,228
-3.1237,4.2446,7.945,1604480734338,228
-2.9559,3.7005,8.8588,1604480734358,228
-2.4654,3.9162,8.7284,1604480734377,228
-2.7375,3.7512,9.2996,1604480734397,228
-1.2599,2.8666,9.3176,1604480734697,228
-1.193,2.8699,9.343,1604480734718,228
-1.1963,2.9931,9.7823,1604480734738,228
-0.4954,2.2359,8.9291,1604480734998,228
-0.8228,2.5553,10.2352,1604480735018,228
-1.3002,2.5447,10.694,1604480735037,228
-0.8852,2.4971,9.4736,1604480735057,228
0.9871,4.467,9.0868,1604637615522,229
1.27,4.2063,8.982,1604637615541,229
1.1447,4.2538,8.5865,1604637615561,229
1.2918,4.1805,8.6313,1604637615582,229
-0.3037,4.8463,8.1575,1604637615802,229
-0.3394,4.4871,9.7406,1604637615821,229
-0.2277,4.5285,9.7012,1604637615841,229
0.6717,3.6757,9.4427,1604637616142,229
-0.0247,3.7881,9.2,1604637616161,229
0.498,3.6892,9.0482,1604637616182,229
0.0183,3.8694,9.7134,1604637616302,229
-0.0903,3.8372,9.8788,1604637616322,229
0.4134,3.7263,9.3103,1604637616482,229
0.1588,3.5575,9.2585,1604637616501,229
0.5302,3.4067,9.3796,1604637616522,229
-0.298,3.9637,9.2273,1604637616642,229
0.0361,4.0866,9.086,1604637616662,229
0.1188,3.9561,9.106,1604637616682,229
-0.3342,4.4438,9.7264,1604637616821,229
-0.1981,4.2797,9.7287,1604637616842,229
0.9386,2.9419,9.4333,1604637617042,229
0.7328,3.2308,9.0996,1604637617062,229
0.5803,3.5006,9.7605,1604637617082,229
0.7803,3.1789,9.1758,1604637617222,229
0.7494,2.9859,9.2827,1604637617242,229
-0.4262,3.7505,9.1168,1604541591075,230
-0.2888,3.4223,8.9455,1604541591095,230
-0.3772,3.4768,9.1105,1604541591115,230
-0.5629,3.575,9.0948,1604541591135,230
-0.3894,3.1082,9.3073,1604541591155,230
-1.822,3.514,9.2173,1604541591435,230
-1.8318,3.6738,10.2526,1604541591455,230
-2.1064,3.6068,10.6311,1604541591475,230
-0.3488,2.8043,8.6371,1604541591776,230
-0.4475,2.8127,9.3447,1604541591795,230
-0.1799,2.7219,9.1056,1604541591816,230
-1.035,3.0047,9.3472,1604541592015,230
-0.6116,3.3746,8.7753,1604541592035,230
-0.4739,2.9976,8.9474,1604541592056,230
-0.5954,3.3495,9.5965,1604541592316,230
-0.4615,3.333,9.9189,1604541592336,230
-0.0635,2.9978,9.9228,1604541592355,230
-1.0951,2.6814,9.6791,1604541592655,230
-0.9709,2.8621,8.9171,1604541592675,230
-1.3805,2.9097,9.3036,1604541592696,230
-2.47,3.4851,8.5856,1604541592855,230
-2.152,3.2427,8.6621,1604541592876,230
-1.9231,3.0742,9.2645,1604541592895,230
-1.4279,2.7989,8.4063,1604541593135,230
-1.3424,2.7459,8.1936,1604541593155,230
-1.3178,2.8395,9.4028,1604541593176,230
-1.1189,2.8797,9.3384,1604541593395,230
-0.9459,2.704,10.0449,1604541593415,230
-0.577,2.502,9.9761,1604541593436,230
0.43,4.7601,8.4488,1604540681480,231
0.2781,4.844,8.4985,1604540681501,231
0.2931,4.8336,8.5106,1604540681521,231
0.3884,4.7041,8.8191,1604540681540,231
0.7647,4.6627,8.4829,1604540681560,231
-1.1427,5.051,8.921,1604540681880,231
-1.266,5.3547,8.7393,1604540681901,231
0.1075,4.3334,8.8862,1604540682320,231
-0.0612,4.2019,9.0605,1604540682340,231
0.1324,4.0244,8.7931,1604540682360,231
-0.5749,4.4508,9.1111,1604540682540,231
-0.5041,4.4324,8.9268,1604540682560,231
-0.2067,4.2329,9.6374,1604540682580,231
0.0966,4.0003,8.8881,1604540682761,231
-0.3312,4.116,8.8595,1604540682780,231
-0.1481,3.9291,9.472,1604540682800,231
0.0696,3.6721,9.2733,1604540682820,231
-0.5477,4.1219,9.266,1604540683080,231
-0.1263,4.0129,9.1461,1604540683100,231
-0.1882,4.2142,9.4286,1604540683121,231
-1.0577,4.7192,8.8698,1604540683300,231
-1.0139,4.7687,9.1506,1604540683320,231
0.1424,3.4289,9.3163,1604540683601,231
0.1119,3.8864,9.1614,1604540683621,231
0.13,3.8554,9.7325,1604540683640,231
0.4006,3.5103,9.3127,1604540683840,231
0.1615,3.5589,9.421,1604540683860,231
0.5802,3.4704,9.7522,1604540683880,231
0.637,3.1973,9.4429,1604540683900,231
0.5319,4.4427,8.575,1604479882138,232
0.0668,4.9074,8.8226,1604479882157,232
-0.2128,4.9501,8.5917,1604479882178,232
0.0846,4.865,8.5387,1604479882198,232
0.64,4.9896,7.8028,1604479882218,232
-1.6808,5.3141,7.5748,1604479882618,232
-1.3979,5.3252,8.5544,1604479882637,232
-1.5784,5.597,8.2644,1604479882657,232
-0.3473,4.4379,8.9173,1604479883097,232
-0.7769,4.5568,8.2243,1604479883118,232
-0.608,4.3936,8.4705,1604479883138,232
0.118,3.9096,8.5481,1604479883157,232
-0.7733,4.3991,8.3736,1604479883377,232
-1.1103,4.5135,8.7168,1604479883398,232
-0.394,4.1014,9.1376,1604479883597,232
-0.6937,4.2279,8.9273,1604479883618,232
-0.3507,3.8476,8.7399,1604479883638,232
-0.444,4.1921,8.4788,1604479883877,232
-1.413,4.3551,8.7854,1604479884057,232
-1.1785,5.2525,9.1804,1604479884077,232
-1.1263,5.1445,9.3658,1604479884098,232
0.1433,2.9725,9.2717,1604479884338,232
